"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 14 00:16:14 UTC 2025","Mon Apr 14 00:16:14 UTC 2025","545","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-QuestionsAboutTheHousingAndCarProgram]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:12:39 UTC 2025","Mon Apr 14 00:12:40 UTC 2025","485","tests.account","test_0_grades_rating","","","","test_get_grades_rating_positive[authorize_partner]","Позитивные тесты на получение рейтинга квалификаций"
"passed","Mon Apr 14 00:13:43 UTC 2025","Mon Apr 14 00:13:43 UTC 2025","374","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination2-authorize_admin]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Mon Apr 14 00:16:16 UTC 2025","Mon Apr 14 00:16:16 UTC 2025","490","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-QuestionsAboutTheWorkOfTheStructureAndMentors]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:12:44 UTC 2025","Mon Apr 14 00:12:45 UTC 2025","831","tests.account","test_0_referral_links","","","","test_get_referral_links_positive[authorize_admin-403]","Позитивные тесты на получение реферальных ссылок"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_history_personal_volumes","","","","test_get_personal_volumes_history_positive[authorize_admin-payload1]","Позитивные тесты на получение истории начисления личных объемов"
"passed","Mon Apr 14 00:14:25 UTC 2025","Mon Apr 14 00:14:25 UTC 2025","478","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search0-pagination0-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:14:32 UTC 2025","Mon Apr 14 00:14:32 UTC 2025","488","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination1-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:15:51 UTC 2025","Mon Apr 14 00:15:52 UTC 2025","491","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments1-ReceivingProductsShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:15:36 UTC 2025","Mon Apr 14 00:15:36 UTC 2025","186","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_not_found[partner-99999999]","Негативный тест: тикет с указанным ID не найден."
"passed","Mon Apr 14 00:12:52 UTC 2025","Mon Apr 14 00:12:53 UTC 2025","449","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[authorize_partner]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
"passed","Mon Apr 14 00:15:51 UTC 2025","Mon Apr 14 00:15:51 UTC 2025","493","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments1-ReceivingDefectiveProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:17:17 UTC 2025","Mon Apr 14 00:17:18 UTC 2025","1046","tests.tickets","test_10_send_message_to_ticket","","","","test_send_message_role_permissions[authorize_client-authorize_partner-403]","Проверяем доступ к отправке сообщений в тикеты в зависимости от роли"
"passed","Mon Apr 14 00:13:42 UTC 2025","Mon Apr 14 00:13:42 UTC 2025","453","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination2-authorize_client]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Mon Apr 14 00:14:38 UTC 2025","Mon Apr 14 00:14:39 UTC 2025","490","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search2-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:15:39 UTC 2025","Mon Apr 14 00:15:40 UTC 2025","484","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments0-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:13:01 UTC 2025","Mon Apr 14 00:13:01 UTC 2025","504","tests.auth","test_02_login","","","","test_login[Admin--401-True]","Тест авторизации по логину/паролю с различными входными данными, включая админа"
"passed","Mon Apr 14 00:16:08 UTC 2025","Mon Apr 14 00:16:09 UTC 2025","531","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments1-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:14:06 UTC 2025","Mon Apr 14 00:14:06 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[partner-invalid_payload4-500]","Негативный тест: отправка некорректных данных"
"passed","Mon Apr 14 00:13:41 UTC 2025","Mon Apr 14 00:13:41 UTC 2025","448","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination1-authorize_partner]","Негативные тесты: передача некорректных параметров пагинации"
"skipped","Mon Apr 14 00:17:09 UTC 2025","Mon Apr 14 00:17:09 UTC 2025","184","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[0]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Mon Apr 14 00:15:24 UTC 2025","Mon Apr 14 00:15:24 UTC 2025","167","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[partner-invalid_filter2-400-client]","Негативный тест: передаем некорректные параметры фильтрации"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_family_agreement_create_three","","","","test_create_family_agreement_three_positive[authorize_client-payload0]","Позитивные тесты на создание семейного соглашения при аннулировании второго партнера"
"passed","Mon Apr 14 00:14:37 UTC 2025","Mon Apr 14 00:14:38 UTC 2025","530","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search1-pagination1-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_history","","","","test_get_history_positive[authorize_partner-payload1]","Позитивные тесты на получение истории аккаунта"
"passed","Mon Apr 14 00:12:53 UTC 2025","Mon Apr 14 00:12:53 UTC 2025","778","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[authorize_admin]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
"passed","Mon Apr 14 00:12:48 UTC 2025","Mon Apr 14 00:12:48 UTC 2025","481","tests.account","test_0_top_partners_client_service_v2","","","","test_get_top_partners_client_service_v2_positive[authorize_partner]","Позитивные тесты на получение топ-партнеров по сумме ЛО клиентов"
"skipped","Mon Apr 14 00:17:02 UTC 2025","Mon Apr 14 00:17:03 UTC 2025","180","tests.tickets","test_07_delete_ticket","","","","test_delete_tickets_negative[ticket_ids1-400]","Негативные тесты: удаление с некорректными данными"
"passed","Mon Apr 14 00:16:31 UTC 2025","Mon Apr 14 00:16:32 UTC 2025","501","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments1-ReceivingDefectiveProductsOrShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:16:22 UTC 2025","Mon Apr 14 00:16:22 UTC 2025","467","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments0-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
